date,country,state,fips,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,riskLevels.caseDensity,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio,metrics.weeklyNewCasesPer100k,metrics.bedsWithCovidPatientsRatio,actuals.hospitalBeds.weeklyCovidAdmissions,metrics.weeklyCovidAdmissionsPer100k,communityLevels.canCommunityLevel,Class
2022-01-02,US,MO,29,iso1:us#iso2:us-mo,1029231.0,16233.0,1125842.0,9028456.0,94.0,16905.0,13406.0,2747.0,1837.0,1551.0,629.0,5921.0,9883675.0,3832565.0,3258083.0,0.274,83.5,0.0,1.33,0.1,0.84,5,0.624,0.531,6.0,8110832.0,5,3,1100783.0,0.179,584.5,0.162,2072.0,33.8,2.0,0
2022-01-03,US,MO,29,iso1:us#iso2:us-mo,1049387.0,16237.0,1136671.0,9050459.0,94.0,15145.0,12094.0,2771.0,1824.0,1581.0,643.0,20156.0,9882895.0,3833078.0,3258212.0,0.286,111.4,0.0,1.32,0.1,0.87,5,0.625,0.531,4.0,8110832.0,5,3,1100912.0,0.179,779.8,0.183,2129.0,34.7,2.0,0
2022-01-04,US,MO,29,iso1:us#iso2:us-mo,1057092.0,16408.0,1153656.0,9086722.0,94.0,15355.0,12486.0,2933.0,1838.0,1631.0,666.0,7705.0,9882695.0,3834912.0,3259014.0,0.302,116.0,0.0,1.3,0.1,0.89,5,0.625,0.531,171.0,8113947.0,5,3,1102818.0,0.18,811.8,0.191,2227.0,36.3,2.0,0
2022-01-05,US,MO,29,iso1:us#iso2:us-mo,1070390.0,16449.0,1170138.0,9120296.0,94.0,17467.0,14566.0,2946.0,1858.0,1657.0,627.0,13298.0,9932915.0,3839485.0,3261751.0,0.312,131.1,0.0,1.28,0.1,0.89,5,0.626,0.531,41.0,8128926.0,5,3,1110698.0,0.181,917.7,0.169,2322.0,37.8,2.0,0
2022-01-06,US,MO,29,iso1:us#iso2:us-mo,1083838.0,16478.0,1185807.0,9150521.0,94.0,17337.0,14669.0,3250.0,1874.0,1678.0,689.0,13448.0,10181565.0,3845008.0,3264934.0,0.322,142.8,0.0,1.26,0.1,0.9,5,0.626,0.532,29.0,8147461.0,5,3,1121026.0,0.183,999.9,0.187,2438.0,39.7,2.0,0
2022-01-07,US,MO,29,iso1:us#iso2:us-mo,1096061.0,16492.0,1200293.0,9181421.0,94.0,17404.0,14702.0,3306.0,1861.0,1690.0,691.0,12223.0,10181565.0,3850652.0,3268195.0,0.327,169.3,0.0,1.24,0.1,0.91,5,0.627,0.533,14.0,8168326.0,5,3,1133232.0,0.185,1185.4,0.19,2484.0,40.5,2.0,0
2022-01-08,US,MO,29,iso1:us#iso2:us-mo,1107462.0,16510.0,1212094.0,9205858.0,94.0,17352.0,14249.0,3257.0,1855.0,1650.0,709.0,11401.0,10280185.0,3856211.0,3271183.0,0.328,189.0,0.0,1.21,0.1,0.89,5,0.628,0.533,18.0,8187703.0,5,3,1144375.0,0.186,1322.9,0.188,2523.0,41.1,2.0,0
2022-01-09,US,MO,29,iso1:us#iso2:us-mo,1114122.0,16513.0,1219273.0,9219895.0,94.0,17314.0,13978.0,3330.0,1858.0,1623.0,721.0,6660.0,10283015.0,3856918.0,3271345.0,0.328,197.6,0.0,1.19,0.1,0.87,5,0.628,0.533,3.0,8187951.0,5,3,1144754.0,0.187,1383.2,0.192,2607.0,42.5,2.0,0
2022-01-10,US,MO,29,iso1:us#iso2:us-mo,1124371.0,16515.0,1231967.0,9242711.0,94.0,15443.0,12759.0,3422.0,1865.0,1677.0,740.0,10249.0,10281585.0,3857236.0,3271491.0,0.331,174.5,0.0,1.16,0.1,0.9,5,0.628,0.533,2.0,8187959.0,5,3,1144920.0,0.187,1221.7,0.222,2628.0,42.8,2.0,0
2022-01-11,US,MO,29,iso1:us#iso2:us-mo,1136678.0,16722.0,1246562.0,9272991.0,94.0,15687.0,13076.0,3534.0,1885.0,1690.0,735.0,12307.0,10297755.0,3868680.0,3279174.0,0.333,185.2,0.0,1.13,0.1,0.9,5,0.63,0.534,207.0,8235474.0,5,3,1171898.0,0.191,1296.7,0.225,2668.0,43.5,2.0,0
2022-01-12,US,MO,29,iso1:us#iso2:us-mo,1150130.0,16754.0,1263213.0,9305226.0,94.0,17588.0,14757.0,3736.0,1878.0,1696.0,760.0,13452.0,10372205.0,3874276.0,3282375.0,0.335,185.6,0.0,1.11,0.1,0.9,5,0.631,0.535,32.0,8254911.0,5,3,1182673.0,0.193,1299.2,0.212,2722.0,44.4,2.0,0
2022-01-13,US,MO,29,iso1:us#iso2:us-mo,1165922.0,16771.0,1276141.0,9330677.0,94.0,17478.0,14711.0,3767.0,1877.0,1668.0,746.0,15792.0,10389785.0,3879439.0,3285699.0,0.334,191.1,0.0,1.08,0.1,0.89,5,0.632,0.535,17.0,8272599.0,5,3,1192676.0,0.194,1337.4,0.216,2793.0,45.5,2.0,0
2022-01-14,US,MO,29,iso1:us#iso2:us-mo,1176175.0,16800.0,1288198.0,9355892.0,94.0,17513.0,14643.0,3795.0,1867.0,1679.0,734.0,10253.0,10423365.0,3884324.0,3288929.0,0.335,186.5,0.0,1.06,0.1,0.9,5,0.633,0.536,29.0,8290260.0,5,3,1202681.0,0.196,1305.3,0.217,2804.0,45.7,2.0,0
2021-08-23,US,MS,28,iso1:us#iso2:us-ms,413498.0,8047.0,205125.0,1469969.0,200.0,8250.0,5398.0,1794.0,878.0,824.0,546.0,7249.0,3341105.0,1343148.0,1094881.0,0.207,117.7,0.01,0.97,0.1,0.94,5,0.451,0.368,56.0,2380438.0,5,3,0.0,0.0,823.6,0.217,1289.0,43.3,2.0,0
2021-08-24,US,MS,28,iso1:us#iso2:us-ms,416789.0,8158.0,206472.0,1475442.0,200.0,8161.0,5530.0,1771.0,891.0,822.0,545.0,3291.0,3341105.0,1361000.0,1107891.0,0.21,117.5,0.01,0.95,0.1,0.92,5,0.457,0.372,111.0,2414612.0,5,3,0.0,0.0,822.5,0.217,1261.0,42.4,2.0,0
2021-08-25,US,MS,28,iso1:us#iso2:us-ms,420174.0,8180.0,208069.0,1482555.0,200.0,8844.0,6150.0,1782.0,898.0,829.0,528.0,3385.0,3373555.0,1361317.0,1108692.0,0.204,114.1,0.01,0.94,0.1,0.92,5,0.457,0.373,22.0,2415291.0,5,3,0.0,0.0,799.0,0.201,1226.0,41.2,2.0,0
2021-08-26,US,MS,28,iso1:us#iso2:us-ms,423599.0,8214.0,209747.0,1489799.0,200.0,8869.0,6100.0,1757.0,905.0,826.0,519.0,3425.0,3416625.0,1361784.0,1109015.0,0.201,107.5,0.01,0.93,0.1,0.91,5,0.458,0.373,34.0,2415499.0,5,3,0.0,0.0,752.6,0.198,1188.0,39.9,2.0,0
2021-08-27,US,MS,28,iso1:us#iso2:us-ms,427640.0,8279.0,211182.0,1496065.0,200.0,8832.0,6082.0,1717.0,904.0,831.0,507.0,4041.0,3460815.0,1376934.0,1121990.0,0.2,102.7,0.01,0.92,0.1,0.92,5,0.463,0.377,65.0,2446039.0,5,3,0.0,0.0,718.7,0.194,1148.0,38.6,2.0,0
2021-08-28,US,MS,28,iso1:us#iso2:us-ms,427640.0,8279.0,212143.0,1500410.0,200.0,8745.0,5960.0,1701.0,905.0,817.0,522.0,0.0,3480565.0,1377669.0,1122389.0,0.196,103.8,0.01,0.9,0.1,0.9,5,0.463,0.377,0.0,2446667.0,5,3,0.0,0.0,726.8,0.195,1148.0,38.6,2.0,0
2021-08-29,US,MS,28,iso1:us#iso2:us-ms,427640.0,8279.0,213054.0,1504293.0,200.0,8690.0,5763.0,1673.0,901.0,804.0,522.0,0.0,3492185.0,1378311.0,1122793.0,0.193,105.0,0.01,0.89,0.1,0.89,5,0.463,0.377,0.0,2447362.0,5,3,0.0,0.0,734.9,0.193,1132.0,38.0,2.0,0
2021-08-30,US,MS,28,iso1:us#iso2:us-ms,435611.0,8361.0,213757.0,1506582.0,200.0,8049.0,5290.0,1662.0,900.0,825.0,515.0,7971.0,3493545.0,1378418.0,1122883.0,0.191,106.1,0.01,0.89,0.1,0.92,5,0.463,0.377,82.0,2447416.0,5,3,0.0,0.0,743.0,0.206,1103.0,37.1,2.0,0
2021-08-31,US,MS,28,iso1:us#iso2:us-ms,436722.0,8409.0,214493.0,1509420.0,200.0,8113.0,5458.0,1674.0,900.0,819.0,515.0,1111.0,3495695.0,1378791.0,1123181.0,0.191,95.7,0.01,0.88,0.1,0.91,5,0.463,0.377,48.0,2447529.0,5,3,0.0,0.0,669.8,0.206,1082.0,36.4,2.0,0
2021-09-01,US,MS,28,iso1:us#iso2:us-ms,439661.0,8490.0,215506.0,1514122.0,200.0,8834.0,6044.0,1648.0,900.0,829.0,518.0,2939.0,3507395.0,1401304.0,1144189.0,0.191,93.5,0.01,0.87,0.1,0.92,5,0.471,0.384,81.0,2495659.0,5,3,0.0,0.0,654.8,0.187,1077.0,36.2,2.0,0
2021-09-02,US,MS,28,iso1:us#iso2:us-ms,443511.0,8507.0,216676.0,1518801.0,200.0,8844.0,6121.0,1635.0,916.0,852.0,518.0,3850.0,3509735.0,1401581.0,1144438.0,0.193,95.6,0.01,0.87,0.1,0.93,5,0.471,0.385,17.0,2495829.0,5,3,0.0,0.0,669.1,0.185,1077.0,36.2,2.0,0
2021-09-03,US,MS,28,iso1:us#iso2:us-ms,446863.0,8540.0,218007.0,1524412.0,200.0,8885.0,6091.0,1563.0,918.0,843.0,520.0,3352.0,3541975.0,1414089.0,1170933.0,0.194,92.3,0.01,0.86,0.1,0.92,5,0.475,0.393,33.0,2558339.0,5,3,0.0,0.0,645.9,0.176,1064.0,35.8,2.0,0
2021-09-04,US,MS,28,iso1:us#iso2:us-ms,446863.0,8540.0,218968.0,1528374.0,200.0,8796.0,5888.0,1515.0,914.0,834.0,511.0,0.0,3594175.0,1419781.0,1177933.0,0.196,88.8,0.01,0.86,0.1,0.91,5,0.477,0.396,0.0,2572157.0,5,3,0.0,0.0,621.4,0.172,1021.0,34.3,2.0,0
2021-09-05,US,MS,28,iso1:us#iso2:us-ms,446863.0,8540.0,219719.0,1531408.0,200.0,8757.0,5738.0,1520.0,915.0,837.0,505.0,0.0,3593575.0,1419921.0,1178017.0,0.197,85.3,0.01,0.86,0.1,0.91,5,0.477,0.396,0.0,2572370.0,5,3,0.0,0.0,596.8,0.174,991.0,33.3,2.0,0
2021-09-06,US,MS,28,iso1:us#iso2:us-ms,452644.0,8664.0,220132.0,1532763.0,200.0,8118.0,5331.0,1491.0,909.0,829.0,480.0,5781.0,3593575.0,1420030.0,1178130.0,0.196,81.8,0.02,0.85,0.1,0.91,5,0.477,0.396,124.0,2572483.0,5,3,0.0,0.0,572.3,0.184,972.0,32.7,2.0,0
2021-09-07,US,MS,28,iso1:us#iso2:us-ms,453348.0,8685.0,220870.0,1535768.0,200.0,8176.0,5435.0,1466.0,909.0,823.0,469.0,704.0,3593575.0,1420096.0,1178170.0,0.195,79.8,0.02,0.85,0.1,0.91,5,0.477,0.396,21.0,2572591.0,5,3,0.0,0.0,558.6,0.179,936.0,31.5,2.0,0
2021-12-30,US,MS,28,iso1:us#iso2:us-ms,543737.0,10450.0,281315.0,1909200.0,200.0,8767.0,5597.0,649.0,784.0,646.0,127.0,4885.0,4582245.0,1645580.0,1430507.0,0.389,80.8,0.02,1.57,0.1,0.82,5,0.553,0.481,11.0,3388047.0,5,3,354707.0,0.119,565.3,0.074,555.0,18.6,2.0,0
2021-12-31,US,MS,28,iso1:us#iso2:us-ms,543737.0,10450.0,285138.0,1914332.0,200.0,8762.0,5333.0,671.0,783.0,639.0,126.0,0.0,4583575.0,1645916.0,1430624.0,0.401,95.0,0.02,1.54,0.1,0.82,5,0.553,0.481,0.0,3388292.0,5,3,354935.0,0.119,665.1,0.077,619.0,20.8,2.0,0
2022-01-01,US,MS,28,iso1:us#iso2:us-ms,543737.0,10450.0,287900.0,1918411.0,200.0,8679.0,5208.0,707.0,777.0,631.0,132.0,0.0,4582875.0,1646026.0,1430657.0,0.404,109.3,0.02,1.51,0.1,0.81,5,0.553,0.481,0.0,3388383.0,5,3,355067.0,0.119,764.8,0.081,674.0,22.6,2.0,0
2022-01-02,US,MS,28,iso1:us#iso2:us-ms,543737.0,10450.0,290751.0,1921746.0,200.0,8656.0,5178.0,761.0,775.0,628.0,134.0,0.0,4569195.0,1646026.0,1430657.0,0.412,123.5,0.02,1.47,0.1,0.81,5,0.553,0.481,0.0,3388383.0,5,3,355067.0,0.119,864.6,0.088,732.0,24.6,2.0,0
2022-01-03,US,MS,28,iso1:us#iso2:us-ms,561262.0,10455.0,296645.0,1927689.0,200.0,8013.0,4917.0,784.0,785.0,662.0,149.0,17525.0,4559575.0,1646216.0,1430730.0,0.434,137.8,0.01,1.43,0.1,0.84,5,0.553,0.481,5.0,3388444.0,5,3,355146.0,0.119,964.4,0.098,767.0,25.8,2.0,0
2022-01-04,US,MS,28,iso1:us#iso2:us-ms,566102.0,10492.0,303210.0,1935133.0,200.0,8078.0,5095.0,848.0,769.0,662.0,159.0,4840.0,4559575.0,1671819.0,1448979.0,0.443,148.1,0.01,1.39,0.1,0.86,5,0.562,0.487,37.0,3508260.0,5,3,426774.0,0.143,1036.4,0.105,792.0,26.6,2.0,0
2022-01-05,US,MS,28,iso1:us#iso2:us-ms,572694.0,10503.0,310582.0,1943482.0,200.0,8794.0,5627.0,966.0,770.0,656.0,183.0,6592.0,4586295.0,1673591.0,1450175.0,0.453,162.4,0.01,1.35,0.1,0.85,5,0.562,0.487,11.0,3514909.0,5,3,430552.0,0.145,1137.1,0.11,880.0,29.6,2.0,0
2022-01-06,US,MS,28,iso1:us#iso2:us-ms,579773.0,10511.0,318245.0,1951596.0,200.0,8798.0,5763.0,1089.0,772.0,673.0,195.0,7079.0,4798705.0,1673882.0,1450300.0,0.466,173.0,0.01,1.32,0.1,0.87,5,0.562,0.487,8.0,3515156.0,5,3,430772.0,0.145,1210.8,0.124,953.0,32.0,2.0,0
2022-01-07,US,MS,28,iso1:us#iso2:us-ms,586547.0,10527.0,326226.0,1960080.0,200.0,8766.0,5621.0,1124.0,774.0,666.0,202.0,6774.0,4798705.0,1678987.0,1453118.0,0.473,184.5,0.01,1.28,0.1,0.86,5,0.564,0.488,16.0,3533899.0,5,3,441361.0,0.148,1291.2,0.128,1031.0,34.6,2.0,0
2022-01-08,US,MS,28,iso1:us#iso2:us-ms,586547.0,10527.0,330699.0,1966342.0,200.0,8751.0,5567.0,1143.0,777.0,659.0,208.0,0.0,4864285.0,1679217.0,1453208.0,0.472,189.8,0.01,1.24,0.1,0.85,5,0.564,0.488,0.0,3534081.0,5,3,441532.0,0.148,1328.6,0.131,1089.0,36.6,2.0,0
2022-01-09,US,MS,28,iso1:us#iso2:us-ms,586547.0,10527.0,335105.0,1972020.0,200.0,8680.0,5508.0,1166.0,774.0,649.0,213.0,0.0,4864785.0,1679443.0,1453281.0,0.469,195.1,0.01,1.21,0.1,0.84,5,0.564,0.488,0.0,3534343.0,5,3,441683.0,0.148,1366.0,0.134,1142.0,38.4,2.0,0
2022-01-10,US,MS,28,iso1:us#iso2:us-ms,603031.0,10543.0,341904.0,1978696.0,200.0,8173.0,5270.0,1298.0,778.0,661.0,240.0,16484.0,4864185.0,1679539.0,1453332.0,0.47,200.5,0.01,1.17,0.1,0.85,5,0.564,0.488,16.0,3534386.0,5,3,441727.0,0.148,1403.5,0.159,1219.0,41.0,2.0,0
2022-01-11,US,MS,28,iso1:us#iso2:us-ms,608768.0,10563.0,348641.0,1986800.0,200.0,8266.0,5425.0,1350.0,770.0,684.0,238.0,5737.0,4882085.0,1679716.0,1453396.0,0.468,204.8,0.01,1.14,0.1,0.89,5,0.564,0.488,20.0,3534419.0,5,3,441853.0,0.148,1433.6,0.163,1300.0,43.7,2.0,0
2022-01-12,US,MS,28,iso1:us#iso2:us-ms,616972.0,10589.0,356353.0,1995953.0,200.0,8959.0,5977.0,1380.0,776.0,687.0,248.0,8204.0,4901495.0,1679974.0,1453498.0,0.466,212.5,0.01,1.12,0.1,0.89,5,0.564,0.488,26.0,3534549.0,5,3,442030.0,0.149,1487.8,0.154,1273.0,42.8,2.0,0
2022-01-13,US,MS,28,iso1:us#iso2:us-ms,625328.0,10606.0,364926.0,2006108.0,200.0,8928.0,5920.0,1432.0,776.0,675.0,254.0,8356.0,4910095.0,1680280.0,1453639.0,0.461,218.7,0.01,1.09,0.1,0.87,5,0.565,0.488,17.0,3534726.0,5,3,442261.0,0.149,1530.7,0.16,1297.0,43.6,2.0,0
2022-01-14,US,MS,28,iso1:us#iso2:us-ms,634628.0,10625.0,371493.0,2014289.0,200.0,8892.0,5937.0,1488.0,773.0,679.0,270.0,9300.0,4934115.0,1693107.0,1461286.0,0.455,230.8,0.01,1.07,0.1,0.88,5,0.569,0.491,19.0,3583819.0,5,3,469392.0,0.158,1615.5,0.167,1336.0,44.9,2.0,0
2021-09-15,US,MT,30,iso1:us#iso2:us-mt,137522.0,1858.0,168189.0,1281742.0,200.0,3016.0,2255.0,390.0,239.0,193.0,102.0,1218.0,1285065.0,572567.0,505568.0,0.158,75.5,0.05,1.12,0.1,0.81,5,0.536,0.473,11.0,1056438.0,5,3,0.0,0.0,528.2,0.129,602.0,56.3,2.0,0
2021-09-16,US,MT,30,iso1:us#iso2:us-mt,138629.0,1865.0,169164.0,1287107.0,200.0,3016.0,2199.0,388.0,240.0,187.0,105.0,1107.0,1292615.0,574432.0,508129.0,0.156,77.0,0.05,1.11,0.1,0.78,5,0.537,0.475,7.0,1061200.0,5,3,0.0,0.0,538.7,0.129,612.0,57.3,2.0,0
2021-09-17,US,MT,30,iso1:us#iso2:us-mt,139844.0,1877.0,170028.0,1292606.0,200.0,3024.0,2149.0,377.0,241.0,192.0,107.0,1215.0,1299755.0,575478.0,509071.0,0.153,80.3,0.05,1.1,0.1,0.8,5,0.538,0.476,12.0,1063438.0,5,3,0.0,0.0,561.9,0.125,617.0,57.7,2.0,0
2021-09-18,US,MT,30,iso1:us#iso2:us-mt,139844.0,1877.0,170564.0,1295299.0,200.0,3024.0,2046.0,369.0,242.0,187.0,103.0,0.0,1302025.0,576616.0,510198.0,0.155,82.1,0.05,1.09,0.1,0.77,5,0.54,0.477,0.0,1065943.0,5,3,0.0,0.0,574.8,0.122,596.0,55.8,2.0,0
2021-09-19,US,MT,30,iso1:us#iso2:us-mt,139844.0,1877.0,170943.0,1297310.0,200.0,3021.0,2013.0,395.0,242.0,177.0,101.0,0.0,1302025.0,576737.0,510284.0,0.16,84.0,0.05,1.08,0.1,0.73,5,0.54,0.477,0.0,1066103.0,5,3,0.0,0.0,587.7,0.131,589.0,55.1,2.0,0
2021-09-20,US,MT,30,iso1:us#iso2:us-mt,141479.0,1887.0,171766.0,1300684.0,200.0,2779.0,1858.0,412.0,241.0,178.0,108.0,1635.0,1302025.0,576753.0,510303.0,0.161,85.8,0.04,1.07,0.1,0.74,5,0.54,0.477,10.0,1066108.0,5,3,0.0,0.0,600.7,0.148,591.0,55.3,2.0,0
2021-09-21,US,MT,30,iso1:us#iso2:us-mt,142655.0,1901.0,172728.0,1305146.0,200.0,2781.0,1939.0,427.0,242.0,189.0,112.0,1176.0,1303495.0,578816.0,511994.0,0.164,84.9,0.04,1.06,0.1,0.78,5,0.542,0.479,14.0,1070400.0,5,3,0.0,0.0,594.2,0.154,603.0,56.4,2.0,0
2021-09-22,US,MT,30,iso1:us#iso2:us-mt,143970.0,1914.0,173712.0,1310526.0,200.0,3041.0,2206.0,439.0,239.0,185.0,109.0,1315.0,1308375.0,579695.0,512891.0,0.161,86.2,0.04,1.05,0.1,0.77,5,0.542,0.48,13.0,1072390.0,5,3,0.0,0.0,603.3,0.144,626.0,58.6,2.0,0
2021-09-23,US,MT,30,iso1:us#iso2:us-mt,145145.0,1930.0,174614.0,1316524.0,200.0,3042.0,2235.0,449.0,240.0,182.0,109.0,1175.0,1310195.0,580528.0,513727.0,0.156,87.1,0.04,1.04,0.1,0.76,5,0.543,0.481,16.0,1074405.0,5,3,0.0,0.0,609.7,0.148,633.0,59.2,2.0,0
2021-09-24,US,MT,30,iso1:us#iso2:us-mt,146183.0,1948.0,175423.0,1321902.0,200.0,3035.0,2215.0,431.0,229.0,186.0,109.0,1038.0,1318365.0,581355.0,514552.0,0.156,84.7,0.04,1.03,0.1,0.81,5,0.544,0.481,18.0,1076381.0,5,3,0.0,0.0,593.1,0.142,631.0,59.0,2.0,0
2021-09-25,US,MT,30,iso1:us#iso2:us-mt,146183.0,1948.0,175923.0,1324257.0,200.0,3033.0,2159.0,434.0,233.0,183.0,106.0,0.0,1324825.0,582387.0,515454.0,0.156,83.0,0.04,1.02,0.1,0.79,5,0.545,0.482,0.0,1078633.0,5,3,0.0,0.0,581.2,0.143,651.0,60.9,2.0,0
2021-09-26,US,MT,30,iso1:us#iso2:us-mt,146183.0,1948.0,176241.0,1325763.0,200.0,3033.0,2140.0,446.0,234.0,175.0,108.0,0.0,1324965.0,582493.0,515620.0,0.157,81.3,0.04,1.02,0.1,0.75,5,0.545,0.482,0.0,1078884.0,5,3,0.0,0.0,569.3,0.147,665.0,62.2,2.0,0
2021-09-27,US,MT,30,iso1:us#iso2:us-mt,147436.0,1973.0,177002.0,1329221.0,200.0,2777.0,1968.0,463.0,233.0,187.0,105.0,1253.0,1324965.0,582521.0,515633.0,0.155,79.6,0.05,1.01,0.1,0.8,5,0.545,0.482,25.0,1078898.0,5,3,0.0,0.0,557.4,0.167,673.0,63.0,2.0,0
2021-09-28,US,MT,30,iso1:us#iso2:us-mt,148636.0,1989.0,177824.0,1332422.0,200.0,2814.0,2048.0,459.0,234.0,186.0,105.0,1200.0,1330405.0,583699.0,516653.0,0.157,79.9,0.05,1.01,0.1,0.79,5,0.546,0.483,16.0,1082077.0,5,3,0.0,0.0,559.6,0.163,667.0,62.4,2.0,0
2021-09-29,US,MT,30,iso1:us#iso2:us-mt,149975.0,2001.0,178592.0,1336539.0,200.0,3033.0,2265.0,446.0,237.0,186.0,109.0,1339.0,1333325.0,584690.0,517527.0,0.158,80.3,0.05,1.0,0.1,0.78,5,0.547,0.484,12.0,1085974.0,5,3,0.0,0.0,561.9,0.147,654.0,61.2,2.0,0
2021-09-30,US,MT,30,iso1:us#iso2:us-mt,151184.0,2009.0,179017.0,1338619.0,200.0,3008.0,2293.0,436.0,235.0,177.0,93.0,1209.0,1335065.0,585489.0,518303.0,0.166,80.7,0.05,1.0,0.1,0.75,5,0.548,0.485,8.0,1089630.0,5,3,0.0,0.0,565.0,0.145,641.0,60.0,2.0,0
2021-10-01,US,MT,30,iso1:us#iso2:us-mt,152159.0,2017.0,179992.0,1343759.0,200.0,3030.0,2276.0,450.0,235.0,177.0,97.0,975.0,1347685.0,585641.0,518514.0,0.173,79.9,0.05,1.0,0.1,0.75,5,0.548,0.485,8.0,1089956.0,5,3,0.0,0.0,559.1,0.149,669.0,62.6,2.0,0
2021-10-02,US,MT,30,iso1:us#iso2:us-mt,152159.0,2017.0,180228.0,1344827.0,200.0,3027.0,2233.0,447.0,236.0,171.0,106.0,0.0,1355745.0,587212.0,519834.0,0.173,80.9,0.05,1.0,0.1,0.72,5,0.549,0.486,0.0,1097293.0,5,3,0.0,0.0,566.3,0.148,679.0,63.5,2.0,0
2021-10-03,US,MT,30,iso1:us#iso2:us-mt,152159.0,2017.0,180560.0,1346415.0,200.0,3027.0,2179.0,431.0,236.0,175.0,97.0,0.0,1363095.0,587352.0,519931.0,0.173,81.9,0.05,1.0,0.1,0.74,5,0.55,0.486,0.0,1097456.0,5,3,0.0,0.0,573.4,0.142,687.0,64.3,2.0,0
2021-10-04,US,MT,30,iso1:us#iso2:us-mt,153640.0,2022.0,181300.0,1349514.0,200.0,2811.0,2012.0,439.0,233.0,185.0,106.0,1481.0,1363095.0,588758.0,521198.0,0.175,82.9,0.05,1.0,0.1,0.79,5,0.551,0.488,5.0,1103520.0,5,3,0.0,0.0,580.5,0.156,700.0,65.5,2.0,0
2021-10-05,US,MT,30,iso1:us#iso2:us-mt,154900.0,2048.0,182272.0,1353746.0,200.0,2814.0,2084.0,463.0,233.0,190.0,116.0,1260.0,1366845.0,589084.0,521457.0,0.173,83.7,0.04,1.0,0.1,0.82,5,0.551,0.488,26.0,1104749.0,5,3,0.0,0.0,586.1,0.165,732.0,68.5,2.0,0
2021-10-06,US,MT,30,iso1:us#iso2:us-mt,156245.0,2061.0,183376.0,1358384.0,200.0,3034.0,2375.0,476.0,230.0,199.0,119.0,1345.0,1370835.0,589699.0,521926.0,0.18,83.8,0.04,1.0,0.1,0.87,5,0.552,0.488,13.0,1107577.0,5,3,0.0,0.0,586.7,0.157,755.0,70.6,2.0,0
2021-10-07,US,MT,30,iso1:us#iso2:us-mt,157539.0,2070.0,184251.0,1363959.0,200.0,3036.0,2334.0,490.0,227.0,200.0,119.0,1294.0,1374345.0,590370.0,522500.0,0.171,84.9,0.04,1.0,0.1,0.88,5,0.552,0.489,9.0,1110918.0,5,3,0.0,0.0,594.6,0.161,782.0,73.2,2.0,0
2021-10-08,US,MT,30,iso1:us#iso2:us-mt,158851.0,2079.0,185005.0,1368172.0,200.0,3036.0,2306.0,502.0,233.0,207.0,117.0,1312.0,1384285.0,591522.0,523509.0,0.17,89.4,0.04,1.0,0.1,0.89,5,0.553,0.49,9.0,1115986.0,5,3,0.0,0.0,626.1,0.165,787.0,73.6,2.0,0
2021-10-09,US,MT,30,iso1:us#iso2:us-mt,158851.0,2079.0,185604.0,1371047.0,200.0,3031.0,2274.0,500.0,234.0,192.0,108.0,0.0,1388235.0,592608.0,524741.0,0.17,90.3,0.04,1.0,0.1,0.82,5,0.554,0.491,0.0,1120801.0,5,3,0.0,0.0,631.8,0.165,813.0,76.1,2.0,0
2021-10-10,US,MT,30,iso1:us#iso2:us-mt,158851.0,2079.0,186001.0,1372319.0,200.0,3032.0,2229.0,493.0,239.0,196.0,116.0,0.0,1388235.0,592720.0,524849.0,0.174,91.1,0.04,0.99,0.1,0.82,5,0.555,0.491,0.0,1121053.0,5,3,0.0,0.0,637.4,0.163,815.0,76.3,2.0,0
2021-10-11,US,MT,30,iso1:us#iso2:us-mt,158851.0,2079.0,186658.0,1375117.0,200.0,2788.0,2027.0,502.0,233.0,182.0,116.0,0.0,1388235.0,592735.0,524854.0,0.173,91.9,0.05,0.99,0.1,0.78,5,0.555,0.491,0.0,1121053.0,5,3,0.0,0.0,643.1,0.18,805.0,75.3,2.0,0
2021-10-12,US,MT,30,iso1:us#iso2:us-mt,161067.0,2094.0,187544.0,1378941.0,200.0,2828.0,2163.0,521.0,237.0,195.0,122.0,2216.0,1391745.0,592765.0,524873.0,0.173,82.4,0.05,0.99,0.1,0.82,5,0.555,0.491,15.0,1121053.0,5,3,0.0,0.0,577.0,0.184,790.0,73.9,2.0,0
