date,country,state,fips,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,riskLevels.caseDensity,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio,metrics.weeklyNewCasesPer100k,metrics.bedsWithCovidPatientsRatio,actuals.hospitalBeds.weeklyCovidAdmissions,metrics.weeklyCovidAdmissionsPer100k,communityLevels.canCommunityLevel,Class
2021-11-23,US,KS,20,iso1:us#iso2:us-ks,459181.0,6670.0,418909.0,3908323.0,359.0,8177.0,5091.0,512.0,819.0,621.0,139.0,42.0,4739995.0,1908178.0,1583062.0,0.111,40.9,0.06,1.08,0.1,0.76,3,0.655,0.543,1.0,3629584.0,3,3,316665.0,0.109,286.1,0.063,548.0,18.8,2.0,1
2021-11-24,US,KS,20,iso1:us#iso2:us-ks,462152.0,6707.0,420176.0,3917778.0,359.0,8457.0,5149.0,541.0,809.0,610.0,134.0,2971.0,4782995.0,1912921.0,1584917.0,0.11,40.9,0.06,1.09,0.1,0.75,3,0.657,0.544,37.0,3644839.0,3,3,326167.0,0.112,286.2,0.064,568.0,19.5,2.0,1
2021-11-25,US,KS,20,iso1:us#iso2:us-ks,462152.0,6707.0,420520.0,3920130.0,359.0,8441.0,4890.0,526.0,808.0,599.0,140.0,0.0,4782995.0,1912921.0,1584917.0,0.113,44.1,0.06,1.1,0.1,0.74,3,0.657,0.544,0.0,3644839.0,3,3,326167.0,0.112,308.5,0.062,585.0,20.1,2.0,1
2021-11-27,US,KS,20,iso1:us#iso2:us-ks,462152.0,6704.0,421935.0,3928856.0,359.0,8402.0,4717.0,565.0,806.0,584.0,140.0,0.0,4782995.0,1912921.0,1584917.0,0.121,38.4,0.09,1.12,0.1,0.72,3,0.657,0.544,0.0,3644839.0,3,3,326167.0,0.112,268.5,0.067,567.0,19.5,2.0,1
2021-11-28,US,KS,20,iso1:us#iso2:us-ks,462152.0,6704.0,422471.0,3931285.0,359.0,8376.0,4770.0,609.0,807.0,593.0,146.0,0.0,4782995.0,1912921.0,1584917.0,0.125,36.5,0.09,1.12,0.1,0.73,3,0.657,0.544,0.0,3644839.0,3,3,326167.0,0.112,255.4,0.073,572.0,19.6,2.0,1
2021-11-29,US,KS,20,iso1:us#iso2:us-ks,466200.0,6716.0,423440.0,3936242.0,359.0,8146.0,4798.0,623.0,811.0,620.0,141.0,4048.0,4770175.0,1919074.0,1586893.0,0.131,34.6,0.07,1.13,0.1,0.76,3,0.659,0.545,12.0,3664261.0,3,3,337579.0,0.116,242.4,0.076,609.0,20.9,2.0,1
2021-11-30,US,KS,20,iso1:us#iso2:us-ks,466340.0,6717.0,423665.0,3937481.0,359.0,8200.0,5241.0,646.0,825.0,662.0,145.0,140.0,4796995.0,1929195.0,1592112.0,0.14,35.1,0.07,1.13,0.1,0.8,3,0.662,0.546,1.0,3698563.0,3,3,355717.0,0.122,245.7,0.079,629.0,21.6,2.0,1
2021-12-01,US,KS,20,iso1:us#iso2:us-ks,470543.0,6736.0,424354.0,3941644.0,359.0,8501.0,5604.0,668.0,822.0,677.0,148.0,4203.0,4824545.0,1932611.0,1594930.0,0.149,41.1,0.06,1.13,0.1,0.82,3,0.663,0.547,19.0,3711659.0,3,3,362506.0,0.124,288.0,0.079,629.0,21.6,2.0,1
2021-12-02,US,KS,20,iso1:us#iso2:us-ks,470706.0,6736.0,425888.0,3950775.0,359.0,8509.0,5703.0,663.0,828.0,675.0,167.0,163.0,4840995.0,1936837.0,1598588.0,0.149,38.0,0.06,1.13,0.1,0.82,3,0.665,0.549,0.0,3728475.0,3,3,372165.0,0.128,265.8,0.078,632.0,21.7,2.0,1
2021-12-03,US,KS,20,iso1:us#iso2:us-ks,475373.0,6759.0,427250.0,3960055.0,359.0,8502.0,5726.0,686.0,811.0,652.0,181.0,4667.0,4859615.0,1937423.0,1598864.0,0.146,56.9,0.04,1.12,0.1,0.8,3,0.665,0.549,23.0,3728985.0,3,3,372775.0,0.128,398.2,0.081,677.0,23.2,2.0,1
2021-12-04,US,KS,20,iso1:us#iso2:us-ks,475373.0,6759.0,428239.0,3966066.0,359.0,8459.0,5411.0,690.0,818.0,643.0,191.0,0.0,4856915.0,1942110.0,1602802.0,0.145,53.2,0.04,1.11,0.1,0.79,3,0.667,0.55,0.0,3748827.0,3,3,384192.0,0.132,372.1,0.082,692.0,23.8,2.0,1
2021-12-05,US,KS,20,iso1:us#iso2:us-ks,475471.0,6759.0,428997.0,3969739.0,359.0,8409.0,5147.0,674.0,817.0,627.0,185.0,98.0,4847395.0,1946966.0,1607026.0,0.145,49.4,0.04,1.1,0.1,0.77,3,0.668,0.552,0.0,3769564.0,3,3,395722.0,0.136,346.0,0.08,695.0,23.9,2.0,1
2021-12-06,US,KS,20,iso1:us#iso2:us-ks,478694.0,6772.0,430418.0,3978221.0,359.0,8092.0,5140.0,703.0,818.0,651.0,194.0,3223.0,4845935.0,1949640.0,1610283.0,0.143,61.3,0.04,1.09,0.1,0.8,3,0.669,0.553,13.0,3780592.0,3,3,400734.0,0.138,428.9,0.087,700.0,24.0,2.0,1
2021-12-07,US,KS,20,iso1:us#iso2:us-ks,478787.0,6775.0,432031.0,3988949.0,359.0,8215.0,5289.0,683.0,824.0,673.0,198.0,93.0,4853495.0,1951372.0,1611788.0,0.14,61.0,0.04,1.07,0.1,0.82,3,0.67,0.553,3.0,3787074.0,3,3,403930.0,0.139,427.2,0.083,697.0,23.9,2.0,1
2021-12-08,US,KS,20,iso1:us#iso2:us-ks,483217.0,6799.0,433394.0,3995844.0,359.0,8478.0,5512.0,715.0,822.0,669.0,190.0,4430.0,4876755.0,1954793.0,1614441.0,0.143,62.1,0.04,1.06,0.1,0.81,3,0.671,0.554,24.0,3801000.0,3,3,411852.0,0.141,435.0,0.084,699.0,24.0,2.0,1
2021-12-09,US,KS,20,iso1:us#iso2:us-ks,483238.0,6799.0,434239.0,4002034.0,359.0,8513.0,5662.0,722.0,819.0,682.0,197.0,21.0,4891575.0,1958695.0,1617383.0,0.14,61.5,0.04,1.05,0.1,0.83,3,0.672,0.555,0.0,3816744.0,3,3,420825.0,0.144,430.2,0.085,708.0,24.3,2.0,1
2021-12-10,US,KS,20,iso1:us#iso2:us-ks,486980.0,6858.0,435694.0,4011564.0,359.0,8516.0,5675.0,765.0,807.0,669.0,192.0,3742.0,4907805.0,1962720.0,1621007.0,0.141,56.9,0.04,1.03,0.1,0.83,3,0.674,0.556,59.0,3834019.0,3,3,430678.0,0.148,398.4,0.09,727.0,25.0,2.0,1
2021-12-11,US,KS,20,iso1:us#iso2:us-ks,486980.0,6858.0,436627.0,4017221.0,359.0,8484.0,5386.0,764.0,808.0,640.0,186.0,0.0,4952365.0,1966626.0,1624238.0,0.141,62.0,0.04,1.02,0.1,0.79,3,0.675,0.558,0.0,3848654.0,3,3,438963.0,0.151,433.9,0.09,741.0,25.4,2.0,1
2021-12-12,US,KS,20,iso1:us#iso2:us-ks,486980.0,6858.0,437335.0,4021256.0,359.0,8465.0,5222.0,763.0,811.0,619.0,185.0,0.0,4953725.0,1970499.0,1627369.0,0.139,67.1,0.04,1.01,0.1,0.76,3,0.676,0.559,0.0,3867114.0,3,3,449758.0,0.154,469.4,0.09,734.0,25.2,2.0,1
2021-12-13,US,KS,20,iso1:us#iso2:us-ks,490231.0,6902.0,438765.0,4029576.0,359.0,8147.0,5096.0,755.0,822.0,651.0,195.0,3251.0,4953625.0,1972598.0,1629700.0,0.14,56.6,0.04,1.0,0.1,0.79,3,0.677,0.559,44.0,3876182.0,3,3,454580.0,0.156,396.0,0.093,723.0,24.8,2.0,1
2021-12-14,US,KS,20,iso1:us#iso2:us-ks,490333.0,6902.0,440450.0,4041052.0,359.0,8206.0,5358.0,781.0,833.0,675.0,193.0,102.0,4971695.0,1973651.0,1630392.0,0.139,56.6,0.04,1.0,0.1,0.81,3,0.677,0.56,0.0,3879822.0,3,3,456679.0,0.157,396.3,0.095,723.0,24.8,2.0,1
2021-12-15,US,KS,20,iso1:us#iso2:us-ks,494366.0,6924.0,442274.0,4051993.0,359.0,8538.0,5654.0,811.0,827.0,676.0,198.0,4033.0,4996025.0,1976831.0,1633463.0,0.137,54.7,0.05,1.0,0.1,0.82,3,0.679,0.561,22.0,3892995.0,3,3,463709.0,0.159,382.7,0.095,736.0,25.3,2.0,1
2021-12-16,US,KS,20,iso1:us#iso2:us-ks,494555.0,6924.0,443890.0,4061771.0,359.0,8553.0,5736.0,811.0,837.0,702.0,205.0,189.0,5016635.0,1980603.0,1636475.0,0.139,55.5,0.04,1.0,0.1,0.84,3,0.68,0.562,0.0,3910890.0,3,3,473584.0,0.163,388.5,0.095,740.0,25.4,2.0,1
2021-12-17,US,KS,20,iso1:us#iso2:us-ks,498771.0,6937.0,445427.0,4071678.0,359.0,8547.0,5645.0,831.0,831.0,675.0,208.0,4216.0,5071765.0,1983834.0,1639127.0,0.139,57.8,0.04,1.01,0.1,0.81,3,0.681,0.563,13.0,3924069.0,3,3,480952.0,0.165,404.7,0.097,722.0,24.8,2.0,1
2021-12-18,US,KS,20,iso1:us#iso2:us-ks,498771.0,6937.0,446429.0,4078064.0,359.0,8518.0,5330.0,790.0,836.0,648.0,208.0,0.0,5074945.0,1987037.0,1641429.0,0.139,56.7,0.04,1.03,0.1,0.78,3,0.682,0.563,0.0,3936725.0,3,3,488253.0,0.168,396.8,0.093,715.0,24.5,2.0,1
2021-12-19,US,KS,20,iso1:us#iso2:us-ks,498771.0,6937.0,447172.0,4082401.0,359.0,8497.0,5114.0,799.0,827.0,626.0,216.0,0.0,5071445.0,1990863.0,1643871.0,0.139,55.6,0.04,1.04,0.1,0.76,3,0.683,0.564,0.0,3951787.0,3,3,497153.0,0.171,388.9,0.094,740.0,25.4,2.0,1
2021-12-20,US,KS,20,iso1:us#iso2:us-ks,501332.0,6944.0,448606.0,4090739.0,359.0,8168.0,4976.0,822.0,838.0,650.0,228.0,2561.0,5064445.0,1993422.0,1645057.0,0.139,54.4,0.05,1.07,0.1,0.78,3,0.684,0.565,7.0,3959782.0,3,3,501610.0,0.172,381.0,0.101,750.0,25.7,2.0,1
2021-12-21,US,KS,20,iso1:us#iso2:us-ks,501444.0,6944.0,450512.0,4102908.0,359.0,8181.0,5214.0,832.0,838.0,688.0,234.0,112.0,5067785.0,1994685.0,1645752.0,0.14,54.5,0.05,1.09,0.1,0.82,3,0.685,0.565,0.0,3963909.0,3,3,504049.0,0.173,381.4,0.102,748.0,25.7,2.0,1
2021-12-22,US,KS,20,iso1:us#iso2:us-ks,506474.0,6978.0,452452.0,4114091.0,359.0,8496.0,5523.0,818.0,833.0,679.0,236.0,5030.0,5090675.0,1997880.0,1647690.0,0.141,59.4,0.04,1.12,0.1,0.82,3,0.686,0.566,34.0,3975955.0,3,3,510952.0,0.175,415.6,0.096,746.0,25.6,2.0,1
2021-12-23,US,KS,20,iso1:us#iso2:us-ks,506500.0,6979.0,454404.0,4125343.0,359.0,8482.0,5279.0,804.0,835.0,669.0,232.0,26.0,5113295.0,2002194.0,1650286.0,0.142,58.6,0.04,1.16,0.1,0.8,3,0.687,0.566,1.0,3991871.0,3,3,520132.0,0.179,410.0,0.095,742.0,25.5,2.0,1
2021-12-24,US,KS,20,iso1:us#iso2:us-ks,506519.0,6979.0,455709.0,4133106.0,359.0,8434.0,5038.0,794.0,828.0,660.0,228.0,19.0,5123195.0,2006350.0,1652100.0,0.143,38.0,0.06,1.19,0.1,0.8,3,0.689,0.567,0.0,4006142.0,3,3,528353.0,0.181,266.0,0.094,746.0,25.6,2.0,1
2021-12-25,US,KS,20,iso1:us#iso2:us-ks,506519.0,6979.0,456175.0,4135123.0,359.0,8408.0,4698.0,785.0,828.0,635.0,234.0,0.0,5123335.0,2006434.0,1652115.0,0.146,44.3,0.06,1.23,0.1,0.77,3,0.689,0.567,0.0,4006275.0,3,3,528457.0,0.181,310.1,0.093,739.0,25.4,2.0,1
2021-12-26,US,KS,20,iso1:us#iso2:us-ks,506519.0,6979.0,457083.0,4138642.0,359.0,8394.0,4760.0,809.0,830.0,637.0,242.0,0.0,5112695.0,2006451.0,1652118.0,0.15,50.6,0.06,1.26,0.1,0.77,3,0.689,0.567,0.0,4006275.0,3,3,528462.0,0.181,354.3,0.096,733.0,25.2,2.0,1
2021-12-27,US,KS,20,iso1:us#iso2:us-ks,512939.0,6990.0,459494.0,4147210.0,359.0,8116.0,4800.0,862.0,827.0,651.0,232.0,6420.0,5106535.0,2006553.0,1652154.0,0.162,56.9,0.04,1.3,0.1,0.79,3,0.689,0.567,11.0,4006278.0,3,3,528500.0,0.181,398.4,0.106,760.0,26.1,2.0,1
2021-12-28,US,KS,20,iso1:us#iso2:us-ks,512964.0,6992.0,462702.0,4158269.0,359.0,8158.0,5115.0,888.0,830.0,680.0,239.0,25.0,5106535.0,2012518.0,1656979.0,0.18,56.5,0.04,1.32,0.1,0.82,3,0.691,0.569,2.0,4050786.0,3,3,542775.0,0.186,395.4,0.109,782.0,26.8,2.0,1
2021-12-29,US,KS,20,iso1:us#iso2:us-ks,520327.0,7028.0,465879.0,4169260.0,359.0,8485.0,5553.0,908.0,835.0,704.0,238.0,7363.0,5158395.0,2014961.0,1658853.0,0.196,67.9,0.04,1.35,0.11,0.84,3,0.692,0.569,36.0,4059970.0,3,3,547565.0,0.188,475.5,0.107,803.0,27.6,2.0,1
2021-12-30,US,KS,20,iso1:us#iso2:us-ks,520500.0,7030.0,468817.0,4178375.0,359.0,8470.0,5496.0,909.0,839.0,683.0,218.0,173.0,5177825.0,2018861.0,1661170.0,0.214,68.7,0.04,1.37,0.1,0.81,3,0.693,0.57,2.0,4073766.0,3,3,554996.0,0.191,480.6,0.107,812.0,27.9,2.0,1
2021-12-31,US,KS,20,iso1:us#iso2:us-ks,520500.0,7030.0,471113.0,4185792.0,359.0,8470.0,5368.0,935.0,839.0,681.0,231.0,0.0,5195855.0,2022600.0,1663055.0,0.226,86.3,0.04,1.39,0.1,0.81,5,0.694,0.571,0.0,4086291.0,5,3,561807.0,0.193,604.1,0.11,830.0,28.5,2.0,0
2022-01-01,US,KS,20,iso1:us#iso2:us-ks,520500.0,7030.0,472197.0,4188463.0,359.0,8433.0,5128.0,938.0,819.0,652.0,209.0,0.0,5190675.0,2022681.0,1663083.0,0.231,93.6,0.04,1.4,0.1,0.8,5,0.694,0.571,0.0,4086457.0,5,3,561913.0,0.193,654.9,0.111,867.0,29.8,2.0,0
2022-01-02,US,KS,20,iso1:us#iso2:us-ks,520500.0,7030.0,473544.0,4191722.0,359.0,8447.0,5135.0,930.0,821.0,655.0,208.0,0.0,5189835.0,2022681.0,1663083.0,0.237,100.8,0.04,1.4,0.1,0.8,5,0.694,0.571,0.0,4086457.0,5,3,561913.0,0.193,705.7,0.11,886.0,30.4,2.0,0
2022-01-03,US,KS,20,iso1:us#iso2:us-ks,534978.0,7072.0,476936.0,4199382.0,359.0,8147.0,4991.0,957.0,821.0,655.0,225.0,14478.0,5188055.0,2022794.0,1663120.0,0.251,108.1,0.02,1.4,0.1,0.8,5,0.694,0.571,42.0,4086458.0,5,3,561952.0,0.193,756.5,0.117,873.0,30.0,2.0,0
2022-01-04,US,KS,20,iso1:us#iso2:us-ks,535130.0,7072.0,483888.0,4215307.0,359.0,8165.0,5309.0,999.0,829.0,703.0,236.0,152.0,5188055.0,2029550.0,1666787.0,0.271,108.7,0.02,1.39,0.1,0.85,5,0.697,0.572,0.0,4110740.0,5,3,574939.0,0.197,760.9,0.122,904.0,31.0,2.0,0
2022-01-05,US,KS,20,iso1:us#iso2:us-ks,550127.0,7090.0,490571.0,4230103.0,359.0,8519.0,5711.0,1035.0,829.0,723.0,241.0,14997.0,5209315.0,2031921.0,1668327.0,0.289,146.1,0.02,1.37,0.1,0.87,5,0.697,0.573,18.0,4118688.0,5,3,578949.0,0.199,1022.9,0.121,932.0,32.0,2.0,0
2022-01-06,US,KS,20,iso1:us#iso2:us-ks,550374.0,7093.0,497557.0,4246510.0,359.0,8550.0,5740.0,1069.0,831.0,696.0,240.0,247.0,5287535.0,2035195.0,1670135.0,0.297,146.5,0.02,1.35,0.1,0.84,5,0.699,0.573,3.0,4129621.0,5,3,584493.0,0.201,1025.4,0.125,996.0,34.2,2.0,0
2022-01-07,US,KS,20,iso1:us#iso2:us-ks,566401.0,7124.0,504081.0,4261009.0,359.0,8565.0,5645.0,1116.0,831.0,699.0,255.0,16027.0,5287535.0,2038378.0,1671918.0,0.305,207.3,0.01,1.33,0.1,0.84,5,0.7,0.574,31.0,4139928.0,5,3,589819.0,0.202,1451.3,0.13,1040.0,35.7,2.0,0
2022-01-08,US,KS,20,iso1:us#iso2:us-ks,566401.0,7124.0,508403.0,4270579.0,359.0,8650.0,5387.0,1121.0,829.0,693.0,231.0,0.0,5343115.0,2041564.0,1673738.0,0.306,211.8,0.01,1.31,0.1,0.84,5,0.701,0.575,0.0,4150637.0,5,3,595517.0,0.204,1482.9,0.13,1031.0,35.4,2.0,0
2022-01-09,US,KS,20,iso1:us#iso2:us-ks,566401.0,7124.0,510890.0,4275620.0,359.0,8625.0,5248.0,1138.0,823.0,679.0,241.0,0.0,5343215.0,2044816.0,1675748.0,0.308,216.3,0.01,1.28,0.1,0.83,5,0.702,0.575,0.0,4163034.0,5,3,602221.0,0.207,1514.4,0.132,1078.0,37.0,2.0,0
2022-01-10,US,KS,20,iso1:us#iso2:us-ks,580016.0,7144.0,516918.0,4285881.0,359.0,8286.0,5017.0,1160.0,824.0,667.0,259.0,13615.0,5341615.0,2046619.0,1676945.0,0.316,220.8,0.01,1.25,0.1,0.81,5,0.703,0.576,20.0,4170199.0,5,3,606114.0,0.208,1545.9,0.14,1112.0,38.2,2.0,0
2022-01-11,US,KS,20,iso1:us#iso2:us-ks,580720.0,7144.0,524535.0,4301005.0,359.0,8298.0,5231.0,1212.0,836.0,688.0,259.0,704.0,5352885.0,2048249.0,1677920.0,0.322,223.6,0.01,1.22,0.1,0.82,5,0.703,0.576,0.0,4174155.0,5,3,608518.0,0.209,1564.9,0.146,1132.0,38.9,2.0,0
2022-01-12,US,KS,20,iso1:us#iso2:us-ks,602585.0,7172.0,530648.0,4312072.0,359.0,8664.0,5576.0,1283.0,836.0,700.0,260.0,21865.0,5368725.0,2050773.0,1679349.0,0.328,257.2,0.01,1.19,0.1,0.84,5,0.704,0.576,28.0,4182762.0,5,3,613242.0,0.21,1800.6,0.148,1150.0,39.5,2.0,0
2022-01-13,US,KS,20,iso1:us#iso2:us-ks,603054.0,7174.0,535146.0,4322441.0,359.0,8740.0,5587.0,1257.0,839.0,688.0,260.0,469.0,5397535.0,2054059.0,1681521.0,0.331,258.3,0.01,1.16,0.1,0.82,5,0.705,0.577,2.0,4194141.0,5,3,619022.0,0.212,1808.2,0.144,1181.0,40.5,2.0,0
2022-01-14,US,KS,20,iso1:us#iso2:us-ks,621643.0,7194.0,542632.0,4338933.0,359.0,8743.0,5578.0,1305.0,833.0,692.0,273.0,18589.0,5410985.0,2056950.0,1683502.0,0.331,270.9,0.01,1.14,0.1,0.83,5,0.706,0.578,20.0,4204544.0,5,3,624285.0,0.214,1896.2,0.149,1218.0,41.8,2.0,0
2021-08-23,US,KY,21,iso1:us#iso2:us-ky,544074.0,7606.0,577469.0,4705785.0,1240.0,10491.0,8162.0,2101.0,1458.0,1288.0,503.0,8057.0,5029095.0,2492365.0,2125916.0,0.155,77.5,0.07,1.13,0.1,0.88,5,0.558,0.476,34.0,4449697.0,5,3,0.0,0.0,542.2,0.2,3112.0,69.7,2.0,0
2021-08-24,US,KY,21,iso1:us#iso2:us-ky,548800.0,7633.0,581265.0,4727473.0,1240.0,10544.0,8333.0,2170.0,1472.0,1315.0,544.0,4726.0,5029095.0,2496210.0,2128895.0,0.156,82.5,0.07,1.12,0.1,0.89,5,0.559,0.477,27.0,4456958.0,5,3,0.0,0.0,577.7,0.206,3201.0,71.6,2.0,0
2021-08-25,US,KY,21,iso1:us#iso2:us-ky,553881.0,7698.0,585543.0,4748109.0,1240.0,12185.0,9524.0,2231.0,1487.0,1276.0,545.0,5081.0,5042875.0,2502783.0,2134084.0,0.159,87.0,0.06,1.11,0.1,0.86,5,0.56,0.478,65.0,4469252.0,5,3,0.0,0.0,608.8,0.183,3286.0,73.6,2.0,0
2021-08-26,US,KY,21,iso1:us#iso2:us-ky,559091.0,7721.0,589934.0,4770442.0,1240.0,11772.0,9101.0,2220.0,1527.0,1286.0,541.0,5210.0,5100165.0,2510930.0,2139922.0,0.162,88.4,0.06,1.1,0.1,0.84,5,0.562,0.479,23.0,4484205.0,5,3,0.0,0.0,618.6,0.189,3349.0,75.0,2.0,0
2021-08-27,US,KY,21,iso1:us#iso2:us-ky,563938.0,7739.0,594567.0,4799442.0,1240.0,11874.0,9255.0,2272.0,1499.0,1294.0,572.0,4847.0,5155815.0,2519808.0,2146124.0,0.161,90.6,0.06,1.09,0.1,0.86,5,0.564,0.48,18.0,4500615.0,5,3,0.0,0.0,634.5,0.191,3406.0,76.2,2.0,0
2021-08-28,US,KY,21,iso1:us#iso2:us-ky,564315.0,7743.0,598112.0,4817338.0,1240.0,11665.0,9027.0,2222.0,1482.0,1278.0,581.0,377.0,5174765.0,2529693.0,2152941.0,0.162,91.8,0.06,1.08,0.1,0.86,5,0.566,0.482,4.0,4518270.0,5,3,0.0,0.0,642.3,0.19,3425.0,76.7,2.0,0
2021-08-29,US,KY,21,iso1:us#iso2:us-ky,564901.0,7743.0,600684.0,4829347.0,1240.0,11486.0,8923.0,2292.0,1444.0,1269.0,587.0,586.0,5186665.0,2538304.0,2159304.0,0.161,92.4,0.06,1.07,0.1,0.88,5,0.568,0.483,0.0,4534547.0,5,3,0.0,0.0,646.5,0.2,3493.0,78.2,2.0,0
2021-08-30,US,KY,21,iso1:us#iso2:us-ky,574524.0,7796.0,604422.0,4847478.0,1240.0,10427.0,8226.0,2373.0,1475.0,1301.0,596.0,9623.0,5186525.0,2544644.0,2164446.0,0.16,97.4,0.06,1.06,0.1,0.88,5,0.57,0.484,53.0,4547219.0,5,3,0.0,0.0,681.6,0.228,3567.0,79.8,2.0,0
2021-08-31,US,KY,21,iso1:us#iso2:us-ky,579193.0,7826.0,608518.0,4871759.0,1240.0,10612.0,8460.0,2359.0,1487.0,1330.0,602.0,4669.0,5195315.0,2548422.0,2167598.0,0.159,97.2,0.06,1.05,0.1,0.89,5,0.57,0.485,30.0,4554273.0,5,3,0.0,0.0,680.3,0.222,3600.0,80.6,2.0,0
2021-09-01,US,KY,21,iso1:us#iso2:us-ky,584124.0,7842.0,612712.0,4893696.0,1240.0,12350.0,9717.0,2478.0,1466.0,1309.0,596.0,4931.0,5225825.0,2556333.0,2174020.0,0.157,96.7,0.06,1.04,0.1,0.89,5,0.572,0.487,16.0,4569505.0,5,3,0.0,0.0,676.9,0.201,3681.0,82.4,2.0,0
2021-09-02,US,KY,21,iso1:us#iso2:us-ky,589256.0,7884.0,616937.0,4916514.0,1240.0,11707.0,9409.0,2473.0,1455.0,1343.0,628.0,5132.0,5260065.0,2564462.0,2180536.0,0.156,96.5,0.06,1.03,0.1,0.92,5,0.574,0.488,42.0,4585627.0,5,3,0.0,0.0,675.2,0.211,3771.0,84.4,2.0,0
2021-09-03,US,KY,21,iso1:us#iso2:us-ky,594700.0,7907.0,621459.0,4942488.0,1240.0,11703.0,9282.0,2428.0,1499.0,1364.0,641.0,5444.0,5308755.0,2573302.0,2187280.0,0.158,98.4,0.06,1.03,0.1,0.91,5,0.576,0.49,23.0,4603112.0,5,3,0.0,0.0,688.5,0.207,3809.0,85.3,2.0,0
2021-09-04,US,KY,21,iso1:us#iso2:us-ky,595279.0,7910.0,625172.0,4960947.0,1240.0,11780.0,9012.0,2441.0,1462.0,1311.0,601.0,579.0,5357075.0,2581482.0,2193536.0,0.159,99.0,0.06,1.02,0.1,0.9,5,0.578,0.491,3.0,4619502.0,5,3,0.0,0.0,693.1,0.207,3930.0,88.0,2.0,0
2021-09-05,US,KY,21,iso1:us#iso2:us-ky,595492.0,7910.0,627766.0,4970773.0,1240.0,11533.0,8863.0,2456.0,1456.0,1316.0,615.0,213.0,5357805.0,2590450.0,2200863.0,0.161,97.8,0.06,1.02,0.1,0.9,5,0.58,0.493,0.0,4636844.0,5,3,0.0,0.0,684.7,0.213,3976.0,89.0,2.0,0
2021-09-06,US,KY,21,iso1:us#iso2:us-ky,596098.0,7910.0,630579.0,4981576.0,1240.0,10646.0,8246.0,2467.0,1496.0,1348.0,634.0,606.0,5357945.0,2595249.0,2205275.0,0.163,69.0,0.08,1.01,0.1,0.9,3,0.581,0.494,0.0,4647429.0,3,3,0.0,0.0,482.9,0.232,4038.0,90.4,2.0,0
2021-09-07,US,KY,21,iso1:us#iso2:us-ky,607588.0,7963.0,634643.0,4999665.0,1240.0,10606.0,8525.0,2532.0,1517.0,1356.0,651.0,11490.0,5357945.0,2597915.0,2207753.0,0.17,90.8,0.06,1.01,0.1,0.89,5,0.581,0.494,53.0,4652972.0,5,3,0.0,0.0,635.6,0.239,4073.0,91.2,2.0,0
2021-09-08,US,KY,21,iso1:us#iso2:us-ky,612621.0,8001.0,639637.0,5028637.0,1240.0,11906.0,9668.0,2598.0,1502.0,1396.0,644.0,5033.0,5369505.0,2600941.0,2210493.0,0.166,91.1,0.06,1.0,0.1,0.93,5,0.582,0.495,38.0,4658815.0,5,3,0.0,0.0,637.8,0.218,4109.0,92.0,2.0,0
2021-09-09,US,KY,21,iso1:us#iso2:us-ky,617952.0,8040.0,645044.0,5058970.0,1240.0,12028.0,9612.0,2654.0,1519.0,1410.0,644.0,5331.0,5387765.0,2605356.0,2214908.0,0.165,91.8,0.06,1.0,0.1,0.93,5,0.583,0.496,39.0,4668584.0,5,3,0.0,0.0,642.3,0.221,4120.0,92.2,2.0,0
2021-09-10,US,KY,21,iso1:us#iso2:us-ky,623304.0,8072.0,649446.0,5085639.0,1240.0,12021.0,9358.0,2640.0,1550.0,1389.0,626.0,5352.0,5422615.0,2612802.0,2222756.0,0.164,91.5,0.06,1.0,0.1,0.9,5,0.585,0.498,32.0,4685300.0,5,3,0.0,0.0,640.2,0.22,4162.0,93.2,2.0,0
2021-09-11,US,KY,21,iso1:us#iso2:us-ky,623689.0,8076.0,653021.0,5104263.0,1240.0,11960.0,9189.0,2622.0,1574.0,1392.0,613.0,385.0,5472135.0,2619769.0,2229275.0,0.163,90.8,0.06,0.99,0.1,0.88,5,0.586,0.499,4.0,4700325.0,5,3,0.0,0.0,635.9,0.219,4217.0,94.4,2.0,0
2021-09-12,US,KY,21,iso1:us#iso2:us-ky,623689.0,8076.0,655238.0,5114181.0,1240.0,11883.0,9052.0,2559.0,1514.0,1358.0,627.0,0.0,5472135.0,2626567.0,2235662.0,0.161,105.1,0.06,0.99,0.1,0.9,5,0.588,0.5,0.0,4714564.0,5,3,0.0,0.0,735.5,0.215,4232.0,94.7,2.0,0
